index,rating
index_18306,3.0
index_18307,3.0
index_18308,3.0
index_18309,3.0
index_18310,3.0
index_18311,3.0
index_18312,3.0
index_18313,3.0
index_18314,3.0
index_18315,3.0
index_18316,3.0
index_18317,3.0
index_18318,3.0
index_18319,3.0
index_18320,3.0
index_18321,3.0
index_18322,3.0
index_18323,3.0
index_18324,3.0
index_18325,3.0
index_18326,3.0
index_18327,3.0
index_18328,3.0
index_18329,3.0
index_18330,3.0
index_18331,3.0
index_18332,3.0
index_18333,3.0
index_18334,3.0
index_18335,3.0
index_18336,3.0
index_18337,3.0
index_18338,3.0
index_18339,3.0
index_18340,3.0
index_18341,3.0
index_18342,3.0
index_18343,3.0
index_18344,3.0
index_18345,3.0
index_18346,3.0
index_18347,3.0
index_18348,3.0
index_18349,3.0
index_18350,3.0
index_18351,3.0
index_18352,3.0
index_18353,3.0
index_18354,3.0
index_18355,3.0
index_18356,3.0
index_18357,3.0
index_18358,3.0
index_18359,3.0
index_18360,3.0
index_18361,3.0
index_18362,3.0
index_18363,3.0
index_18364,3.0
index_18365,3.0
index_18366,3.0
index_18367,3.0
index_18368,3.0
index_18369,3.0
index_18370,3.0
index_18371,3.0
index_18372,3.0
index_18373,3.0
index_18374,3.0
index_18375,3.0
index_18376,3.0
index_18377,3.0
index_18378,3.0
index_18379,3.0
index_18380,3.0
index_18381,3.0
index_18382,3.0
index_18383,3.0
index_18384,3.0
index_18385,3.0
index_18386,3.0
index_18387,3.0
index_18388,3.0
index_18389,3.0
index_18390,3.0
index_18391,3.0
index_18392,3.0
index_18393,3.0
index_18394,3.0
index_18395,3.0
index_18396,3.0
index_18397,3.0
index_18398,3.0
index_18399,3.0
index_18400,3.0
index_18401,3.0
index_18402,3.0
index_18403,3.0
index_18404,3.0
index_18405,3.0
index_18406,3.0
index_18407,3.0
index_18408,3.0
index_18409,3.0
index_18410,3.0
index_18411,3.0
index_18412,3.0
index_18413,3.0
index_18414,3.0
index_18415,3.0
index_18416,3.0
index_18417,3.0
index_18418,3.0
index_18419,3.0
index_18420,3.0
index_18421,3.0
index_18422,3.0
index_18423,3.0
index_18424,3.0
index_18425,3.0
index_18426,3.0
index_18427,3.0
index_18428,3.0
index_18429,3.0
index_18430,3.0
index_18431,3.0
index_18432,3.0
index_18433,3.0
index_18434,3.0
index_18435,3.0
index_18436,3.0
index_18437,3.0
index_18438,3.0
index_18439,3.0
index_18440,3.0
index_18441,3.0
index_18442,3.0
index_18443,3.0
index_18444,3.0
index_18445,3.0
index_18446,3.0
index_18447,3.0
index_18448,3.0
index_18449,3.0
index_18450,3.0
index_18451,3.0
index_18452,3.0
index_18453,3.0
index_18454,3.0
index_18455,3.0
index_18456,3.0
index_18457,3.0
index_18458,3.0
index_18459,3.0
index_18460,3.0
index_18461,3.0
index_18462,3.0
index_18463,3.0
index_18464,3.0
index_18465,3.0
index_18466,3.0
index_18467,3.0
index_18468,3.0
index_18469,3.0
index_18470,3.0
index_18471,3.0
index_18472,3.0
index_18473,3.0
index_18474,3.0
index_18475,3.0
index_18476,3.0
index_18477,3.0
index_18478,3.0
index_18479,3.0
index_18480,3.0
index_18481,3.0
index_18482,3.0
index_18483,3.0
index_18484,3.0
index_18485,3.0
index_18486,3.0
index_18487,3.0
index_18488,3.0
index_18489,3.0
index_18490,3.0
index_18491,3.0
index_18492,3.0
index_18493,3.0
index_18494,3.0
index_18495,3.0
index_18496,3.0
index_18497,3.0
index_18498,3.0
index_18499,3.0
index_18500,3.0
index_18501,3.0
index_18502,3.0
index_18503,3.0
index_18504,3.0
index_18505,3.0
index_18506,3.0
index_18507,3.0
index_18508,3.0
index_18509,3.0
index_18510,3.0
index_18511,3.0
index_18512,3.0
index_18513,3.0
index_18514,3.0
index_18515,3.0
index_18516,3.0
index_18517,3.0
index_18518,3.0
index_18519,3.0
index_18520,3.0
index_18521,3.0
index_18522,3.0
index_18523,3.0
index_18524,3.0
index_18525,3.0
index_18526,3.0
index_18527,3.0
index_18528,3.0
index_18529,3.0
index_18530,3.0
index_18531,3.0
index_18532,3.0
index_18533,3.0
index_18534,3.0
index_18535,3.0
index_18536,3.0
index_18537,3.0
index_18538,3.0
index_18539,3.0
index_18540,3.0
index_18541,3.0
index_18542,3.0
index_18543,3.0
index_18544,3.0
index_18545,3.0
index_18546,3.0
index_18547,3.0
index_18548,3.0
index_18549,3.0
index_18550,3.0
index_18551,3.0
index_18552,3.0
index_18553,3.0
index_18554,3.0
index_18555,3.0
index_18556,3.0
index_18557,3.0
index_18558,3.0
index_18559,3.0
index_18560,3.0
index_18561,3.0
index_18562,3.0
index_18563,3.0
index_18564,3.0
index_18565,3.0
index_18566,3.0
index_18567,3.0
index_18568,3.0
index_18569,3.0
index_18570,3.0
index_18571,3.0
index_18572,3.0
index_18573,3.0
index_18574,3.0
index_18575,3.0
index_18576,3.0
index_18577,3.0
index_18578,3.0
index_18579,3.0
index_18580,3.0
index_18581,3.0
index_18582,3.0
index_18583,3.0
index_18584,3.0
index_18585,3.0
index_18586,3.0
index_18587,3.0
index_18588,3.0
index_18589,3.0
index_18590,3.0
index_18591,3.0
index_18592,3.0
index_18593,3.0
index_18594,3.0
index_18595,3.0
index_18596,3.0
index_18597,3.0
index_18598,3.0
index_18599,3.0
index_18600,3.0
index_18601,3.0
index_18602,3.0
index_18603,3.0
index_18604,3.0
index_18605,3.0
index_18606,3.0
index_18607,3.0
index_18608,3.0
index_18609,3.0
index_18610,3.0
index_18611,3.0
index_18612,3.0
index_18613,3.0
index_18614,3.0
index_18615,3.0
index_18616,3.0
index_18617,3.0
index_18618,3.0
index_18619,3.0
index_18620,3.0
index_18621,3.0
index_18622,3.0
index_18623,3.0
index_18624,3.0
index_18625,3.0
index_18626,3.0
index_18627,3.0
index_18628,3.0
index_18629,3.0
index_18630,3.0
index_18631,3.0
index_18632,3.0
index_18633,3.0
index_18634,3.0
index_18635,3.0
index_18636,3.0
index_18637,3.0
index_18638,3.0
index_18639,3.0
index_18640,3.0
index_18641,3.0
index_18642,3.0
index_18643,3.0
index_18644,3.0
index_18645,3.0
index_18646,3.0
index_18647,3.0
index_18648,3.0
index_18649,3.0
index_18650,3.0
index_18651,3.0
index_18652,3.0
index_18653,3.0
index_18654,3.0
index_18655,3.0
index_18656,3.0
index_18657,3.0
index_18658,3.0
index_18659,3.0
index_18660,3.0
index_18661,3.0
index_18662,3.0
index_18663,3.0
index_18664,3.0
index_18665,3.0
index_18666,3.0
index_18667,3.0
index_18668,3.0
index_18669,3.0
index_18670,3.0
index_18671,3.0
index_18672,3.0
index_18673,3.0
index_18674,3.0
index_18675,3.0
index_18676,3.0
index_18677,3.0
index_18678,3.0
index_18679,3.0
index_18680,3.0
index_18681,3.0
index_18682,3.0
index_18683,3.0
index_18684,3.0
index_18685,3.0
index_18686,3.0
index_18687,3.0
index_18688,3.0
index_18689,3.0
index_18690,3.0
index_18691,3.0
index_18692,3.0
index_18693,3.0
index_18694,3.0
index_18695,3.0
index_18696,3.0
index_18697,3.0
index_18698,3.0
index_18699,3.0
index_18700,3.0
index_18701,3.0
index_18702,3.0
index_18703,3.0
index_18704,3.0
index_18705,3.0
index_18706,3.0
index_18707,3.0
index_18708,3.0
index_18709,3.0
index_18710,3.0
index_18711,3.0
index_18712,3.0
index_18713,3.0
index_18714,3.0
index_18715,3.0
index_18716,3.0
index_18717,3.0
index_18718,3.0
index_18719,3.0
index_18720,3.0
index_18721,3.0
index_18722,3.0
index_18723,3.0
index_18724,3.0
index_18725,3.0
index_18726,3.0
index_18727,3.0
index_18728,3.0
index_18729,3.0
index_18730,3.0
index_18731,3.0
index_18732,3.0
index_18733,3.0
index_18734,3.0
index_18735,3.0
index_18736,3.0
index_18737,3.0
index_18738,3.0
index_18739,3.0
index_18740,3.0
index_18741,3.0
index_18742,3.0
index_18743,3.0
index_18744,3.0
index_18745,3.0
index_18746,3.0
index_18747,3.0
index_18748,3.0
index_18749,3.0
index_18750,3.0
index_18751,3.0
index_18752,3.0
index_18753,3.0
index_18754,3.0
index_18755,3.0
index_18756,3.0
index_18757,3.0
index_18758,3.0
index_18759,3.0
index_18760,3.0
index_18761,3.0
index_18762,3.0
index_18763,3.0
index_18764,3.0
index_18765,3.0
index_18766,3.0
index_18767,3.0
index_18768,3.0
index_18769,3.0
index_18770,3.0
index_18771,3.0
index_18772,3.0
index_18773,3.0
index_18774,3.0
index_18775,3.0
index_18776,3.0
index_18777,3.0
index_18778,3.0
index_18779,3.0
index_18780,3.0
index_18781,3.0
index_18782,3.0
index_18783,3.0
index_18784,3.0
index_18785,3.0
index_18786,3.0
index_18787,3.0
index_18788,3.0
index_18789,3.0
index_18790,3.0
index_18791,3.0
index_18792,3.0
index_18793,3.0
index_18794,3.0
index_18795,3.0
index_18796,3.0
index_18797,3.0
index_18798,3.0
index_18799,3.0
index_18800,3.0
index_18801,3.0
index_18802,3.0
index_18803,3.0
index_18804,3.0
index_18805,3.0
index_18806,3.0
index_18807,3.0
index_18808,3.0
index_18809,3.0
index_18810,3.0
index_18811,3.0
index_18812,3.0
index_18813,3.0
index_18814,3.0
index_18815,3.0
index_18816,3.0
index_18817,3.0
index_18818,3.0
index_18819,3.0
index_18820,3.0
index_18821,3.0
index_18822,3.0
index_18823,3.0
index_18824,3.0
index_18825,3.0
index_18826,3.0
index_18827,3.0
index_18828,3.0
index_18829,3.0
index_18830,3.0
index_18831,3.0
index_18832,3.0
index_18833,3.0
index_18834,3.0
index_18835,3.0
index_18836,3.0
index_18837,3.0
index_18838,3.0
index_18839,3.0
index_18840,3.0
index_18841,3.0
index_18842,3.0
index_18843,3.0
index_18844,3.0
index_18845,3.0
index_18846,3.0
index_18847,3.0
index_18848,3.0
index_18849,3.0
index_18850,3.0
index_18851,3.0
index_18852,3.0
index_18853,3.0
index_18854,3.0
index_18855,3.0
index_18856,3.0
index_18857,3.0
index_18858,3.0
index_18859,3.0
index_18860,3.0
index_18861,3.0
index_18862,3.0
index_18863,3.0
index_18864,3.0
index_18865,3.0
index_18866,3.0
index_18867,3.0
index_18868,3.0
index_18869,3.0
index_18870,3.0
index_18871,3.0
index_18872,3.0
index_18873,3.0
index_18874,3.0
index_18875,3.0
index_18876,3.0
index_18877,3.0
index_18878,3.0
index_18879,3.0
index_18880,3.0
index_18881,3.0
index_18882,3.0
index_18883,3.0
index_18884,3.0
index_18885,3.0
index_18886,3.0
index_18887,3.0
index_18888,3.0
index_18889,3.0
index_18890,3.0
index_18891,3.0
index_18892,3.0
index_18893,3.0
index_18894,3.0
index_18895,3.0
index_18896,3.0
index_18897,3.0
index_18898,3.0
index_18899,3.0
index_18900,3.0
index_18901,3.0
index_18902,3.0
index_18903,3.0
index_18904,3.0
index_18905,3.0
index_18906,3.0
index_18907,3.0
index_18908,3.0
index_18909,3.0
index_18910,3.0
index_18911,3.0
index_18912,3.0
index_18913,3.0
index_18914,3.0
index_18915,3.0
index_18916,3.0
index_18917,3.0
index_18918,3.0
index_18919,3.0
index_18920,3.0
index_18921,3.0
index_18922,3.0
index_18923,3.0
index_18924,3.0
index_18925,3.0
index_18926,3.0
index_18927,3.0
index_18928,3.0
index_18929,3.0
index_18930,3.0
index_18931,3.0
index_18932,3.0
index_18933,3.0
index_18934,3.0
index_18935,3.0
index_18936,3.0
index_18937,3.0
index_18938,3.0
index_18939,3.0
index_18940,3.0
index_18941,3.0
index_18942,3.0
index_18943,3.0
index_18944,3.0
index_18945,3.0
index_18946,3.0
index_18947,3.0
index_18948,3.0
index_18949,3.0
index_18950,3.0
index_18951,3.0
index_18952,3.0
index_18953,3.0
index_18954,3.0
index_18955,3.0
index_18956,3.0
index_18957,3.0
index_18958,3.0
index_18959,3.0
index_18960,3.0
index_18961,3.0
index_18962,3.0
index_18963,3.0
index_18964,3.0
index_18965,3.0
index_18966,3.0
index_18967,3.0
index_18968,3.0
index_18969,3.0
index_18970,3.0
index_18971,3.0
index_18972,3.0
index_18973,3.0
index_18974,3.0
index_18975,3.0
index_18976,3.0
index_18977,3.0
index_18978,3.0
index_18979,3.0
index_18980,3.0
index_18981,3.0
index_18982,3.0
index_18983,3.0
index_18984,3.0
index_18985,3.0
index_18986,3.0
index_18987,3.0
index_18988,3.0
index_18989,3.0
index_18990,3.0
index_18991,3.0
index_18992,3.0
index_18993,3.0
index_18994,3.0
index_18995,3.0
index_18996,3.0
index_18997,3.0
index_18998,3.0
index_18999,3.0
index_19000,3.0
index_19001,3.0
index_19002,3.0
index_19003,3.0
index_19004,3.0
index_19005,3.0
index_19006,3.0
index_19007,3.0
index_19008,3.0
index_19009,3.0
index_19010,3.0
index_19011,3.0
index_19012,3.0
index_19013,3.0
index_19014,3.0
index_19015,3.0
index_19016,3.0
index_19017,3.0
index_19018,3.0
index_19019,3.0
index_19020,3.0
index_19021,3.0
index_19022,3.0
index_19023,3.0
index_19024,3.0
index_19025,3.0
index_19026,3.0
index_19027,3.0
index_19028,3.0
index_19029,3.0
index_19030,3.0
index_19031,3.0
index_19032,3.0
index_19033,3.0
index_19034,3.0
index_19035,3.0
index_19036,3.0
index_19037,3.0
index_19038,3.0
index_19039,3.0
index_19040,3.0
index_19041,3.0
index_19042,3.0
index_19043,3.0
index_19044,3.0
index_19045,3.0
index_19046,3.0
index_19047,3.0
index_19048,3.0
index_19049,3.0
index_19050,3.0
index_19051,3.0
index_19052,3.0
index_19053,3.0
index_19054,3.0
index_19055,3.0
index_19056,3.0
index_19057,3.0
index_19058,3.0
index_19059,3.0
index_19060,3.0
index_19061,3.0
index_19062,3.0
index_19063,3.0
index_19064,3.0
index_19065,3.0
index_19066,3.0
index_19067,3.0
index_19068,3.0
index_19069,3.0
index_19070,3.0
index_19071,3.0
index_19072,3.0
index_19073,3.0
index_19074,3.0
index_19075,3.0
index_19076,3.0
index_19077,3.0
index_19078,3.0
index_19079,3.0
index_19080,3.0
index_19081,3.0
index_19082,3.0
index_19083,3.0
index_19084,3.0
index_19085,3.0
index_19086,3.0
index_19087,3.0
index_19088,3.0
index_19089,3.0
index_19090,3.0
index_19091,3.0
index_19092,3.0
index_19093,3.0
index_19094,3.0
index_19095,3.0
index_19096,3.0
index_19097,3.0
index_19098,3.0
index_19099,3.0
index_19100,3.0
index_19101,3.0
index_19102,3.0
index_19103,3.0
index_19104,3.0
index_19105,3.0
index_19106,3.0
index_19107,3.0
index_19108,3.0
index_19109,3.0
index_19110,3.0
index_19111,3.0
index_19112,3.0
index_19113,3.0
index_19114,3.0
index_19115,3.0
index_19116,3.0
index_19117,3.0
index_19118,3.0
index_19119,3.0
index_19120,3.0
index_19121,3.0
index_19122,3.0
index_19123,3.0
index_19124,3.0
index_19125,3.0
index_19126,3.0
index_19127,3.0
index_19128,3.0
index_19129,3.0
index_19130,3.0
index_19131,3.0
index_19132,3.0
index_19133,3.0
index_19134,3.0
index_19135,3.0
index_19136,3.0
index_19137,3.0
index_19138,3.0
index_19139,3.0
index_19140,3.0
index_19141,3.0
index_19142,3.0
index_19143,3.0
index_19144,3.0
index_19145,3.0
index_19146,3.0
index_19147,3.0
index_19148,3.0
index_19149,3.0
index_19150,3.0
index_19151,3.0
index_19152,3.0
index_19153,3.0
index_19154,3.0
index_19155,3.0
index_19156,3.0
index_19157,3.0
index_19158,3.0
index_19159,3.0
index_19160,3.0
index_19161,3.0
index_19162,3.0
index_19163,3.0
index_19164,3.0
index_19165,3.0
index_19166,3.0
index_19167,3.0
index_19168,3.0
index_19169,3.0
index_19170,3.0
index_19171,3.0
index_19172,3.0
index_19173,3.0
index_19174,3.0
index_19175,3.0
index_19176,3.0
index_19177,3.0
index_19178,3.0
index_19179,3.0
index_19180,3.0
index_19181,3.0
index_19182,3.0
index_19183,3.0
index_19184,3.0
index_19185,3.0
index_19186,3.0
index_19187,3.0
index_19188,3.0
index_19189,3.0
index_19190,3.0
index_19191,3.0
index_19192,3.0
index_19193,3.0
index_19194,3.0
index_19195,3.0
index_19196,3.0
index_19197,3.0
index_19198,3.0
index_19199,3.0
index_19200,3.0
index_19201,3.0
index_19202,3.0
index_19203,3.0
index_19204,3.0
index_19205,3.0
index_19206,3.0
index_19207,3.0
index_19208,3.0
index_19209,3.0
index_19210,3.0
index_19211,3.0
index_19212,3.0
index_19213,3.0
index_19214,3.0
index_19215,3.0
index_19216,3.0
index_19217,3.0
index_19218,3.0
index_19219,3.0
index_19220,3.0
index_19221,3.0
index_19222,3.0
index_19223,3.0
index_19224,3.0
index_19225,3.0
index_19226,3.0
index_19227,3.0
index_19228,3.0
index_19229,3.0
index_19230,3.0
index_19231,3.0
index_19232,3.0
index_19233,3.0
index_19234,3.0
index_19235,3.0
index_19236,3.0
index_19237,3.0
index_19238,3.0
index_19239,3.0
index_19240,3.0
index_19241,3.0
index_19242,3.0
index_19243,3.0
index_19244,3.0
index_19245,3.0
index_19246,3.0
index_19247,3.0
index_19248,3.0
index_19249,3.0
index_19250,3.0
index_19251,3.0
index_19252,3.0
index_19253,3.0
index_19254,3.0
index_19255,3.0
index_19256,3.0
index_19257,3.0
index_19258,3.0
index_19259,3.0
index_19260,3.0
index_19261,3.0
index_19262,3.0
index_19263,3.0
index_19264,3.0
index_19265,3.0
index_19266,3.0
index_19267,3.0
index_19268,3.0
index_19269,3.0
index_19270,3.0
index_19271,3.0
index_19272,3.0
index_19273,3.0
index_19274,3.0
index_19275,3.0
index_19276,3.0
index_19277,3.0
index_19278,3.0
index_19279,3.0
index_19280,3.0
index_19281,3.0
index_19282,3.0
index_19283,3.0
index_19284,3.0
index_19285,3.0
index_19286,3.0
index_19287,3.0
index_19288,3.0
index_19289,3.0
index_19290,3.0
index_19291,3.0
index_19292,3.0
index_19293,3.0
index_19294,3.0
index_19295,3.0
index_19296,3.0
index_19297,3.0
index_19298,3.0
index_19299,3.0
index_19300,3.0
index_19301,3.0
index_19302,3.0
index_19303,3.0
index_19304,3.0
index_19305,3.0
index_19306,3.0
index_19307,3.0
index_19308,3.0
index_19309,3.0
index_19310,3.0
index_19311,3.0
index_19312,3.0
index_19313,3.0
index_19314,3.0
index_19315,3.0
index_19316,3.0
index_19317,3.0
index_19318,3.0
index_19319,3.0
index_19320,3.0
index_19321,3.0
index_19322,3.0
index_19323,3.0
index_19324,3.0
index_19325,3.0
index_19326,3.0
index_19327,3.0
index_19328,3.0
index_19329,3.0
index_19330,3.0
index_19331,3.0
index_19332,3.0
index_19333,3.0
index_19334,3.0
index_19335,3.0
index_19336,3.0
index_19337,3.0
index_19338,3.0
index_19339,3.0
index_19340,3.0
index_19341,3.0
index_19342,3.0
index_19343,3.0
index_19344,3.0
index_19345,3.0
index_19346,3.0
index_19347,3.0
index_19348,3.0
index_19349,3.0
index_19350,3.0
index_19351,3.0
index_19352,3.0
index_19353,3.0
index_19354,3.0
index_19355,3.0
index_19356,3.0
index_19357,3.0
index_19358,3.0
index_19359,3.0
index_19360,3.0
index_19361,3.0
index_19362,3.0
index_19363,3.0
index_19364,3.0
index_19365,3.0
index_19366,3.0
index_19367,3.0
index_19368,3.0
index_19369,3.0
index_19370,3.0
index_19371,3.0
index_19372,3.0
index_19373,3.0
index_19374,3.0
index_19375,3.0
index_19376,3.0
index_19377,3.0
index_19378,3.0
index_19379,3.0
index_19380,3.0
index_19381,3.0
index_19382,3.0
index_19383,3.0
index_19384,3.0
index_19385,3.0
index_19386,3.0
index_19387,3.0
index_19388,3.0
index_19389,3.0
index_19390,3.0
index_19391,3.0
index_19392,3.0
index_19393,3.0
index_19394,3.0
index_19395,3.0
index_19396,3.0
index_19397,3.0
index_19398,3.0
index_19399,3.0
index_19400,3.0
index_19401,3.0
index_19402,3.0
index_19403,3.0
index_19404,3.0
index_19405,3.0
index_19406,3.0
index_19407,3.0
index_19408,3.0
index_19409,3.0
index_19410,3.0
index_19411,3.0
index_19412,3.0
index_19413,3.0
index_19414,3.0
index_19415,3.0
index_19416,3.0
index_19417,3.0
index_19418,3.0
index_19419,3.0
index_19420,3.0
index_19421,3.0
index_19422,3.0
index_19423,3.0
index_19424,3.0
index_19425,3.0
index_19426,3.0
index_19427,3.0
index_19428,3.0
index_19429,3.0
index_19430,3.0
index_19431,3.0
index_19432,3.0
index_19433,3.0
index_19434,3.0
index_19435,3.0
index_19436,3.0
index_19437,3.0
index_19438,3.0
index_19439,3.0
index_19440,3.0
index_19441,3.0
index_19442,3.0
index_19443,3.0
index_19444,3.0
index_19445,3.0
index_19446,3.0
index_19447,3.0
index_19448,3.0
index_19449,3.0
index_19450,3.0
index_19451,3.0
index_19452,3.0
index_19453,3.0
index_19454,3.0
index_19455,3.0
index_19456,3.0
index_19457,3.0
index_19458,3.0
index_19459,3.0
index_19460,3.0
index_19461,3.0
index_19462,3.0
index_19463,3.0
index_19464,3.0
index_19465,3.0
index_19466,3.0
index_19467,3.0
index_19468,3.0
index_19469,3.0
index_19470,3.0
index_19471,3.0
index_19472,3.0
index_19473,3.0
index_19474,3.0
index_19475,3.0
index_19476,3.0
index_19477,3.0
index_19478,3.0
index_19479,3.0
index_19480,3.0
index_19481,3.0
index_19482,3.0
index_19483,3.0
index_19484,3.0
index_19485,3.0
index_19486,3.0
index_19487,3.0
index_19488,3.0
index_19489,3.0
index_19490,3.0
index_19491,3.0
index_19492,3.0
index_19493,3.0
index_19494,3.0
index_19495,3.0
index_19496,3.0
index_19497,3.0
index_19498,3.0
index_19499,3.0
index_19500,3.0
index_19501,3.0
index_19502,3.0
index_19503,3.0
index_19504,3.0
index_19505,3.0
index_19506,3.0
index_19507,3.0
index_19508,3.0
index_19509,3.0
index_19510,3.0
index_19511,3.0
index_19512,3.0
index_19513,3.0
index_19514,3.0
index_19515,3.0
index_19516,3.0
index_19517,3.0
index_19518,3.0
index_19519,3.0
index_19520,3.0
index_19521,3.0
index_19522,3.0
index_19523,3.0
index_19524,3.0
index_19525,3.0
index_19526,3.0
index_19527,3.0
index_19528,3.0
index_19529,3.0
index_19530,3.0
index_19531,3.0
index_19532,3.0
index_19533,3.0
index_19534,3.0
index_19535,3.0
index_19536,3.0
index_19537,3.0
index_19538,3.0
index_19539,3.0
index_19540,3.0
index_19541,3.0
index_19542,3.0
index_19543,3.0
index_19544,3.0
index_19545,3.0
index_19546,3.0
index_19547,3.0
index_19548,3.0
index_19549,3.0
index_19550,3.0
index_19551,3.0
index_19552,3.0
index_19553,3.0
index_19554,3.0
index_19555,3.0
index_19556,3.0
index_19557,3.0
index_19558,3.0
index_19559,3.0
index_19560,3.0
index_19561,3.0
index_19562,3.0
index_19563,3.0
index_19564,3.0
index_19565,3.0
index_19566,3.0
index_19567,3.0
index_19568,3.0
index_19569,3.0
index_19570,3.0
index_19571,3.0
index_19572,3.0
index_19573,3.0
index_19574,3.0
index_19575,3.0
index_19576,3.0
index_19577,3.0
index_19578,3.0
index_19579,3.0
index_19580,3.0
index_19581,3.0
index_19582,3.0
index_19583,3.0
index_19584,3.0
index_19585,3.0
index_19586,3.0
index_19587,3.0
index_19588,3.0
index_19589,3.0
index_19590,3.0
index_19591,3.0
index_19592,3.0
index_19593,3.0
index_19594,3.0
index_19595,3.0
index_19596,3.0
index_19597,3.0
index_19598,3.0
index_19599,3.0
index_19600,3.0
index_19601,3.0
index_19602,3.0
index_19603,3.0
index_19604,3.0
index_19605,3.0
index_19606,3.0
index_19607,3.0
index_19608,3.0
index_19609,3.0
index_19610,3.0
index_19611,3.0
index_19612,3.0
index_19613,3.0
index_19614,3.0
index_19615,3.0
index_19616,3.0
index_19617,3.0
index_19618,3.0
index_19619,3.0
index_19620,3.0
index_19621,3.0
index_19622,3.0
index_19623,3.0
index_19624,3.0
index_19625,3.0
index_19626,3.0
index_19627,3.0
index_19628,3.0
index_19629,3.0
index_19630,3.0
index_19631,3.0
index_19632,3.0
index_19633,3.0
index_19634,3.0
index_19635,3.0
index_19636,3.0
index_19637,3.0
index_19638,3.0
index_19639,3.0
index_19640,3.0
index_19641,3.0
index_19642,3.0
index_19643,3.0
index_19644,3.0
index_19645,3.0
index_19646,3.0
index_19647,3.0
index_19648,3.0
index_19649,3.0
index_19650,3.0
index_19651,3.0
index_19652,3.0
index_19653,3.0
index_19654,3.0
index_19655,3.0
index_19656,3.0
index_19657,3.0
index_19658,3.0
index_19659,3.0
index_19660,3.0
index_19661,3.0
index_19662,3.0
index_19663,3.0
index_19664,3.0
index_19665,3.0
index_19666,3.0
index_19667,3.0
index_19668,3.0
index_19669,3.0
index_19670,3.0
index_19671,3.0
index_19672,3.0
index_19673,3.0
index_19674,3.0
index_19675,3.0
index_19676,3.0
index_19677,3.0
index_19678,3.0
index_19679,3.0
index_19680,3.0
index_19681,3.0
index_19682,3.0
index_19683,3.0
index_19684,3.0
index_19685,3.0
index_19686,3.0
index_19687,3.0
index_19688,3.0
index_19689,3.0
index_19690,3.0
index_19691,3.0
index_19692,3.0
index_19693,3.0
index_19694,3.0
index_19695,3.0
index_19696,3.0
index_19697,3.0
index_19698,3.0
index_19699,3.0
index_19700,3.0
index_19701,3.0
index_19702,3.0
index_19703,3.0
index_19704,3.0
index_19705,3.0
index_19706,3.0
index_19707,3.0
index_19708,3.0
index_19709,3.0
index_19710,3.0
index_19711,3.0
index_19712,3.0
index_19713,3.0
index_19714,3.0
index_19715,3.0
index_19716,3.0
index_19717,3.0
index_19718,3.0
index_19719,3.0
index_19720,3.0
index_19721,3.0
index_19722,3.0
index_19723,3.0
index_19724,3.0
index_19725,3.0
index_19726,3.0
index_19727,3.0
index_19728,3.0
index_19729,3.0
index_19730,3.0
index_19731,3.0
index_19732,3.0
index_19733,3.0
index_19734,3.0
index_19735,3.0
index_19736,3.0
index_19737,3.0
index_19738,3.0
index_19739,3.0
index_19740,3.0
index_19741,3.0
index_19742,3.0
index_19743,3.0
index_19744,3.0
index_19745,3.0
index_19746,3.0
index_19747,3.0
index_19748,3.0
index_19749,3.0
index_19750,3.0
index_19751,3.0
index_19752,3.0
index_19753,3.0
index_19754,3.0
index_19755,3.0
index_19756,3.0
index_19757,3.0
index_19758,3.0
index_19759,3.0
index_19760,3.0
index_19761,3.0
index_19762,3.0
index_19763,3.0
index_19764,3.0
index_19765,3.0
index_19766,3.0
index_19767,3.0
index_19768,3.0
index_19769,3.0
index_19770,3.0
index_19771,3.0
index_19772,3.0
index_19773,3.0
index_19774,3.0
index_19775,3.0
index_19776,3.0
index_19777,3.0
index_19778,3.0
index_19779,3.0
index_19780,3.0
index_19781,3.0
index_19782,3.0
index_19783,3.0
index_19784,3.0
index_19785,3.0
index_19786,3.0
index_19787,3.0
index_19788,3.0
index_19789,3.0
index_19790,3.0
index_19791,3.0
index_19792,3.0
index_19793,3.0
index_19794,3.0
index_19795,3.0
index_19796,3.0
index_19797,3.0
index_19798,3.0
index_19799,3.0
index_19800,3.0
index_19801,3.0
index_19802,3.0
index_19803,3.0
index_19804,3.0
index_19805,3.0
index_19806,3.0
index_19807,3.0
index_19808,3.0
index_19809,3.0
index_19810,3.0
index_19811,3.0
index_19812,3.0
index_19813,3.0
index_19814,3.0
index_19815,3.0
index_19816,3.0
index_19817,3.0
index_19818,3.0
index_19819,3.0
index_19820,3.0
index_19821,3.0
index_19822,3.0
index_19823,3.0
index_19824,3.0
index_19825,3.0
index_19826,3.0
index_19827,3.0
index_19828,3.0
index_19829,3.0
index_19830,3.0
index_19831,3.0
index_19832,3.0
index_19833,3.0
index_19834,3.0
index_19835,3.0
index_19836,3.0
index_19837,3.0
index_19838,3.0
index_19839,3.0
index_19840,3.0
index_19841,3.0
index_19842,3.0
index_19843,3.0
index_19844,3.0
index_19845,3.0
index_19846,3.0
index_19847,3.0
index_19848,3.0
index_19849,3.0
index_19850,3.0
index_19851,3.0
index_19852,3.0
index_19853,3.0
index_19854,3.0
index_19855,3.0
index_19856,3.0
index_19857,3.0
index_19858,3.0
index_19859,3.0
index_19860,3.0
